DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_PRESSURE_PSI_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,DP_CHOKE_SIZE_PSI_WAS_MISSING,AVG_WHP_P_PSI_WAS_MISSING,AVG_WHT_P_WAS_MISSING,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING
2014-08-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.1543275,%,production,OP,3191.175440287625,223.840898,2392.5645063765,293.391958469625,383.801610305,798.6109339111249,154.99841825,7748.1653466,6499.869003614,1854.1101918,0.8388913649688995,0.1930907090080176,0,0,0,0,0,0,0,0,0,0
2014-08-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.200414583333334,%,production,OP,3192.025453616375,223.837434125,2393.5176477665,288.959996044125,384.458726115375,798.507805849875,155.668353875,7723.572189500001,6516.613115472001,1863.7964992,0.843730459894085,0.1944012543709447,0,0,0,0,0,0,0,0,0,0
2014-08-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.32514,5.017844318181818,%,production,OP,3319.195904365156,223.91407031358196,2584.474739660814,284.31282778167173,348.5641717024354,734.7211647043421,154.8447243623768,498.8448311,671.0488699590001,149.8861723,1.3452056193090622,0.2310451813069614,0,0,0,0,0,0,0,0,0,0
2014-08-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.8221347916666667,%,production,OP,4392.542837556,219.90668,4391.020663746,0.0,2.4085010280000003,1.52217381,59.383004,0.0,0.0,0.0,1.2792086296762288,0.23252951216661838,0,0,0,0,0,0,0,0,1,1
2014-08-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.81278,%,production,OP,4346.142425634001,220.524476,4344.477824508,0.0,1.769898714,1.664601126,67.548092,0.0,0.0,0.0,1.2132116400433952,0.2340138430262754,0,0,0,0,0,0,0,0,1,1
2014-08-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.81278,%,production,OP,4346.142425634001,220.524476,4344.477824508,0.0,1.769898714,1.664601126,67.548092,0.0,0.0,0.0,1.1472146504105618,0.2354981738859324,0,0,0,0,0,0,0,0,1,1
2014-08-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.81278,%,production,OP,4346.142425634001,220.524476,4344.477824508,0.0,1.769898714,1.664601126,67.548092,0.0,0.0,0.0,1.0812176607777284,0.23698250474558938,0,0,0,0,0,0,0,0,1,1
2014-08-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.81278,%,production,OP,4346.142425634001,220.524476,4344.477824508,0.0,1.769898714,1.664601126,67.548092,0.0,0.0,0.0,1.015220671144895,0.2384668356052464,0,0,0,0,0,0,0,0,1,1
2014-08-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.62487,7.89567875,%,production,OP,3716.5680603387177,221.6138882843057,2667.1934826872707,190.3346309515202,638.6262219646794,1049.3745776514472,128.3857886717201,4659.8057385,4423.19795823,1471.1236609,0.9492236815120614,0.2399511664649034,0,0,0,0,0,0,0,0,0,0
2014-08-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,7.725105208333333,%,production,OP,3706.7777556465,222.07090775,2667.14555898725,386.129297972375,627.7354717798751,1039.63219665925,140.43775399999998,3667.588211,3590.387632892,775.2190825,0.9789505872342876,0.174488567990373,0,0,0,0,0,0,0,0,0,0
2014-08-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,7.0176775,%,production,OP,3770.9147195505,221.62620275,2689.4319046832497,370.188950971625,671.5698170166249,1081.48281486725,135.558290375,3282.022858,3291.811732508,654.769221,1.0029825735320947,0.1663204984821856,0,0,0,0,0,0,0,0,0,0
2014-08-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,23.16668,7.490768125,%,production,OP,3648.370321294705,219.6399405711755,2603.5453102449787,346.8671097533636,648.2587799475236,1044.8250110497263,135.79609910019735,3708.0945874,3629.431565212001,711.377511,0.9787861338663544,0.1609643629739269,0,0,0,0,0,0,0,0,0,0
2014-08-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,6.622727083333333,%,production,OP,3794.04491446025,221.7996695,2696.146321049875,203.04602666225,688.740962528625,1097.898593410375,130.123007375,3251.4543814000003,3274.340844124,624.3265406,1.0070388386363105,0.1610840636157091,0,0,0,0,0,0,0,0,0,0
2014-08-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,6.308698125,%,production,OP,3844.555379988375,221.924945375,2725.9207158045,187.89455343,707.8434672865,1118.634664183875,128.17680425,3029.801477,3049.844943077,587.5940502,1.0066154387438104,0.1624356656002225,0,0,0,0,0,0,0,0,0,0
2014-08-31,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,6.009582916666667,%,production,OP,3854.919753165625,221.8699205,2732.997304143625,186.8882435265,712.5101344338749,1121.922449022,130.739421125,2954.323757,2974.6020306690007,584.7636357,1.006863930745895,0.1652300638029395,0,0,0,0,0,0,0,0,0,0
2014-09-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,6.380076041666666,%,production,OP,3855.2879925611255,221.810204,2737.794085485125,181.754656754375,705.942297096,1117.493907076,127.9228325,3072.0690002,3113.9559557510006,666.2166752,1.013634770426144,0.178214490022546,0,0,0,0,0,0,0,0,0,0
2014-09-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,7.031629583333333,%,production,OP,3757.681618619875,222.023351,2690.706791724875,211.071489856875,654.5540525270001,1066.974826895,135.581817125,3841.3127632,3694.083952237,735.8448718999999,0.9616722667382204,0.160764590290088,0,0,0,0,0,0,0,0,0,0
2014-09-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,20.33333,10.544950833333331,%,production,OP,3296.5591893557785,223.13008222949904,2488.627205986749,309.00081765286944,390.0386491859309,807.93198336903,153.041296502505,7065.4693692,6470.338498327,1451.1220651,0.9157690961810248,0.1703876575851347,0,0,0,0,0,0,0,0,0,0
2014-09-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,13.022823333333331,%,production,OP,3192.628690831375,223.58367425,2414.186641486625,364.51539679037495,361.269833118375,778.44204934475,157.72293087500003,8298.4608235,7443.040238481001,1940.4692831,0.8969181631132637,0.1895187546840637,0,0,0,0,0,0,0,0,0,0
2014-09-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.628906875,%,production,OP,3194.3328268988757,223.6861685,2408.9980520746253,375.99100579925,372.212877699375,785.33477482425,158.11623049999997,7914.2163306,7220.306540964,1822.6611418,0.9123210990640948,0.1871915454381023,0,0,0,0,0,0,0,0,0,0
2014-09-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.27876,%,production,OP,3189.1556946531064,223.6876033617021,2406.0809887362125,375.346972403617,369.8372781173617,783.0747059168937,157.83977587234045,7836.222686599999,7163.21962212,1817.3777014,0.9141163936508798,0.1882590565545999,0,0,0,0,0,0,0,0,0,0
2014-09-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.520737916666668,%,production,OP,3183.2335794135,223.70406275,2402.058576013125,374.194628585375,368.09805899062496,781.175003400375,156.97760862500002,7803.6414708,7146.729776102001,1827.5042955,0.9158198519042604,0.1897494171352442,0,0,0,0,0,0,0,0,0,0
2014-09-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.494847021276597,%,production,OP,3183.91769974366,223.70057523404256,2402.225252255489,370.9522901444681,368.738926944766,781.6924474881702,157.15800097872338,7777.853249799999,7103.289516779001,1828.5106651,0.913271218759708,0.1903436806369451,0,0,0,0,0,0,0,0,0,0
2014-09-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.477044583333331,%,production,OP,3180.77664778,223.698663875,2400.439356673,368.944887526625,367.318534129875,780.3372911069999,156.90316137500002,7731.8747387,7041.044886,1809.0122541,0.9106517014247242,0.1896062971362269,0,0,0,0,0,0,0,0,0,0
2014-09-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.349115208333334,%,production,OP,3184.528801991375,223.68861725,2402.126018683125,372.16516019737503,369.62921609175,782.40278330825,158.024217875,7675.3293468,6999.332221801,1780.0791281,0.9119259780974952,0.1882604154886948,0,0,0,0,0,0,0,0,0,0
2014-09-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.311141875,%,production,OP,3187.40809334575,223.680981125,2403.2473286125,371.75100721,371.31728920075,784.16076473325,158.01563975000002,7520.348428400001,6772.267176329001,1854.2988861,0.9005257190948853,0.1977993223523097,0,0,0,0,0,0,0,0,0,0
2014-09-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.159381875,%,production,OP,3193.9317575477503,223.66313825000003,2406.484954475625,369.819729548,374.647582259375,787.446803072125,157.49704100000002,7690.236196500001,6299.846189667,1830.0202195,0.8192006108387413,0.1922238372093023,0,0,0,0,0,0,0,0,0,0
2014-09-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.2135225,%,production,OP,3186.040321551625,223.6743785,2402.7671803135004,371.270209261625,370.596181416125,783.2731412381249,157.82762825000003,7694.0729806,6300.736826401,1850.7765925,0.8189078583330068,0.193903170325072,0,0,0,0,0,0,0,0,0,0
2014-09-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.166638333333331,%,production,OP,3185.6775180595,223.673851625,2402.894520655875,370.8536933635,369.793800983875,782.7829974036249,158.10368825,7555.193975800001,6246.5001569940005,1817.0632109,0.8267822344472068,0.1938767977343346,0,0,0,0,0,0,0,0,0,0
2014-09-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.155227083333331,%,production,OP,3184.3533694655,223.676358875,2402.2352292755004,369.114337235,369.420400652875,782.11814019,155.97872975,7719.1064244,6455.260887162,1809.5154389,0.836270486795855,0.1899031638425538,0,0,0,0,0,0,0,0,0,0
2014-09-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.179853958333334,%,production,OP,3184.69396099225,223.67060525,2402.56800688,366.41606841275,367.72120494225,782.12595411225,154.25628087500002,7651.4909669,6458.487591301,1811.46528,0.8440822343305536,0.1914269951943848,0,0,0,0,0,0,0,0,0,0
2014-09-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.877254791666669,%,production,OP,3191.996961299872,223.66077034042556,2406.634034059788,366.72429975012767,372.3640375759149,785.3629272400851,155.57658263829788,7570.7927046,6407.161912615001,1799.5775391000002,0.8463000061700303,0.1920497794961638,0,0,0,0,0,0,0,0,0,0
2014-09-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.12078425531915,%,production,OP,3193.1009566108087,223.6586474893617,2407.714079585234,367.6345705817872,372.368530668,785.3868770255744,156.45394208510638,7550.7911088,6324.390965608,2067.7121394,0.8375799137440443,0.2149723388394083,0,0,0,0,0,0,0,0,0,0
2014-09-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.078432978723404,%,production,OP,3195.3247070000425,223.64979838297876,2409.4379117617023,372.2466154282978,372.9354934677447,785.8867952383405,156.90170510638296,7479.087274799999,6319.4850474840005,2056.138889,0.8449540452318083,0.2156360901858864,0,0,0,0,0,0,0,0,0,0
2014-09-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.766531041666669,%,production,OP,3197.979720167489,223.64218936170212,2411.625387221361,370.37128334604256,373.6607482719575,786.3543329461277,157.30992825531916,7462.041889699999,6271.44575478,2000.5369686,0.8404463345932965,0.2114156192046157,0,0,0,0,0,0,0,0,0,0
2014-09-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.011113829787234,%,production,OP,3199.152284507362,223.63829025531916,2412.701578439106,367.0909928451064,373.594391844,786.4507060682553,156.14859774468084,7478.1438033,6312.248359159999,2055.6986023,0.8440929360537962,0.2156212065234601,0,0,0,0,0,0,0,0,0,0
2014-09-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.056609361702128,%,production,OP,3196.7837337335745,223.6467169361702,2412.255515613064,370.2626622277021,371.6081396368085,784.5282181205106,156.86823621276596,7507.0769293,6333.075909779001,2094.5696281,0.8436140949962971,0.2181469204868526,0,0,0,0,0,0,0,0,0,0
2014-09-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.057308541666666,%,production,OP,3194.00544893825,223.65801425,2411.07666115,373.03546978125,370.0032147045,782.92878778825,156.86124462499998,7470.029948400001,6311.141596462,2072.6810893,0.8448616190372541,0.2172004455664163,0,0,0,0,0,0,0,0,0,0
2014-09-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.090829791666666,%,production,OP,3192.9962322315,223.66003175,2411.2571186382497,372.227701791625,368.539143721625,781.73911359325,157.51499525,7468.143005399999,6364.662790047001,2105.199407,0.8522416865136215,0.2199022364721032,0,0,0,0,0,0,0,0,0,0
2014-09-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.056007083333334,%,production,OP,3193.460559302,223.66082825,2411.79585020275,370.142753347,368.982304309,781.66470909925,155.07905150000002,7467.0737377,6368.333046818,2098.5951065,0.8528552510021907,0.2193882247734774,0,0,0,0,0,0,0,0,0,0
2014-09-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.034798958333331,%,production,OP,3193.377089933,223.65819575,2412.39922036925,366.139006551625,368.023563847875,780.97786956375,154.22910274999998,7452.3555823,6359.459875296,2084.3172378,0.8533489586031398,0.2185581153006509,0,0,0,0,0,0,0,0,0,0
2014-09-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.983215208333334,%,production,OP,3197.657623621625,223.655504375,2414.53975160575,366.66101342175,370.419945138,783.117872015875,153.699677,7351.7186223,6311.377498658,2079.9772689,0.8584900787026413,0.2205305697823303,0,0,0,0,0,0,0,0,0,0
2014-09-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.978501458333334,%,production,OP,3201.04799867175,223.645333625,2416.9580366555,369.6506514995,371.460254366,784.0899620162501,154.24423475,7324.106356400001,6275.667627165001,2063.8124572,0.8568509688122093,0.2198370584767111,0,0,0,0,0,0,0,0,0,0
2014-09-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.09181,2.5571585106382977,%,production,OP,3342.0987167400035,223.7136458980775,2578.011204604351,370.3682981225726,352.0717245132425,764.0875121356532,156.89653088940383,249.5796608,319.69938818900005,80.1321794,1.280951288916088,0.2430370087752766,0,0,0,0,0,0,0,0,0,0
2014-09-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,21.24153,7.436553958333333,%,production,OP,3609.662337840159,221.9947277713809,2630.4305066933457,174.01305741102183,570.7359839646488,979.2318311468132,130.68053454865537,4279.964112600001,6147.751427119,1203.0519587,1.4364025644561662,0.2194142681793674,0,0,0,0,0,0,0,0,0,0
2014-10-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.025069375,%,production,OP,3186.4637479061253,223.298395625,2434.515554334625,347.43540463975,339.541617819375,751.9481935715,155.624504375,7102.076063400001,6474.069496382,2081.8642119,0.9115742268300414,0.2266852951449528,0,0,0,0,0,0,0,0,0,0
2014-10-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.058421875,%,production,OP,3184.4225525915,223.513312625,2423.73738472175,365.712933253625,348.36613765875,760.68516786975,155.142579125,7525.3173783,6734.468087184001,2064.7559287,0.8949081810959241,0.2153013707614612,0,0,0,0,0,0,0,0,0,0
2014-10-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.074956458333334,%,production,OP,3188.4941801925,223.563295625,2422.6846838096253,367.138838091125,346.221258303875,765.809496382875,151.542126875,6873.3156737,6029.435175121,2012.110219,0.8772236663291899,0.2264506218720579,0,0,0,0,0,0,0,0,0,0
2014-10-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.066761458333334,%,production,OP,3186.0579285605004,223.58124575,2421.149819174625,370.803754967125,352.561594473875,764.9081093858749,153.59850575000002,7189.25283,6188.784989637001,2036.5775799000005,0.8608384119990673,0.2207473462458838,0,0,0,0,0,0,0,0,0,0
2014-10-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.095155833333331,%,production,OP,3183.323687292625,223.608806,2419.2661713875,376.2474631995,350.769069831875,764.057515905125,155.42184275,7130.128616,6131.797305100001,2068.0266299,0.8599841090299907,0.2248305855483147,0,0,0,0,0,0,0,0,0,0
2014-10-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.065303541666667,%,production,OP,3182.18444099725,223.623109625,2418.268204190625,370.8132035885,351.225051174125,763.916236806625,151.175169125,7073.709020300001,6075.126040275,2053.4971688,0.858831770269418,0.2249863897292417,0,0,0,0,0,0,0,0,0,0
2014-10-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.077981458333332,%,production,OP,3179.516210149125,223.63141175,2416.8290495275,363.220678823875,349.927915907625,762.6871606216249,144.67263125,7146.8595106,5998.462770633001,1976.258302,0.8393144935529049,0.2166209340485087,0,0,0,0,0,0,0,0,0,0
2014-10-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.007172708333334,%,production,OP,3185.8135908981253,223.6286759574468,2420.034585733125,373.05314088714897,353.14229943125,765.779005165,151.08512449999998,7030.749618,6158.3564315290005,2014.5632449,0.8759174719808662,0.2227190231487598,0,0,0,0,0,0,0,0,0,0
2014-10-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.927958541666667,%,production,OP,3188.115591731375,223.63197875,2421.083147019,372.011172144125,354.184013714875,767.032444712375,151.425648125,6942.126195100001,6036.836783094,2187.5330199,0.8695947917735943,0.239607302790217,0,0,0,0,0,0,0,0,0,0
2014-10-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.591024375,%,production,OP,3195.792392831745,223.61824775,2424.750193690596,374.04454042136166,358.18900786276595,771.0421991411489,153.39260012765956,6809.0338155,5910.325754961001,2021.9852207,0.8680123957538305,0.2289639748721528,0,0,0,0,0,0,0,0,0,0
2014-10-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.854469583333334,%,production,OP,3189.7079548685,223.62311,2422.03633071175,376.278836731875,355.21818904412504,767.67162415675,153.84591875,6897.908830800001,5976.965653302001,2069.0958976,0.8664895115189292,0.2307454897449566,0,0,0,0,0,0,0,0,0,0
2014-10-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.822432708333332,%,production,OP,3193.5424755557497,223.60962125,2424.285634405,377.578824412375,356.692240454375,769.25684115075,155.013153875,6849.6659881000005,5930.474910193,2061.9255142,0.8658049780085743,0.2313756766866878,0,0,0,0,0,0,0,0,0,0
2014-10-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.858747291666669,%,production,OP,3191.940101775,223.609395125,2423.959057175,379.93843252625,355.40660549262503,767.9810446,156.9160205,6822.4940089,5925.293184262,2134.761514,0.8684937174781547,0.2383276337871904,0,0,0,0,0,0,0,0,0,0
2014-10-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.887317708333333,%,production,OP,3186.2769722,223.616975,2421.142733464,379.688341689875,352.394837033375,765.1342387359999,157.24340075,6834.1930555,5936.568461678,2152.372982,0.868656828021618,0.2395100612423446,0,0,0,0,0,0,0,0,0,0
2014-10-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.889680625,%,production,OP,3186.52749512875,223.60875575,2421.7562865067503,381.800759727375,352.320556426,764.7712086219999,156.460551125,6842.9358914,5923.713204584001,2126.2073724,0.8656683766435322,0.2370580232541831,0,0,0,0,0,0,0,0,0,0
2014-10-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.969626875,%,production,OP,3185.4394442257503,223.60877375,2421.23323113275,377.834296762875,351.634191285625,764.2062130930001,153.8441945,6850.420765300001,5923.62774301,2105.7025918,0.8647100588354277,0.2351131742877007,0,0,0,0,0,0,0,0,0,0
2014-10-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,12.011557291666668,%,production,OP,3185.232819465,223.606874,2420.890696701125,379.717983831125,351.83168167400004,764.342122763875,154.820290625,6853.5656703,5945.535217155,2106.2057766000003,0.8675097756661238,0.2350736052903144,0,0,0,0,0,0,0,0,0,0
2014-10-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.86788,%,production,OP,3190.744746925,223.600098875,2423.5792691287497,374.0510802465,354.61513614825,767.16547779625,150.620825,6794.1269658,5907.885156044,2076.5178734,0.8695576614600922,0.2340887174541948,0,0,0,0,0,0,0,0,0,0
2014-10-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.730228541666667,%,production,OP,3196.4269761916253,223.582840625,2427.175235543875,373.203248531,356.629650514125,769.25174064775,149.942238125,6735.3801404,5855.441413956,2045.7607025,0.86935574413002,0.2329720863268127,0,0,0,0,0,0,0,0,0,0
2014-10-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,11.71268,%,production,OP,3196.0620213025,223.579579625,2427.98222395425,375.543122412,355.30407873475,768.0797973482499,155.114031875,6659.1476432,5805.174469975999,2039.2193001,0.8717593873900609,0.2344370286276239,0,0,0,0,0,0,0,0,0,0
